ix	type	id	bnf_code	nm	form_route
1687	vmp	3655011000001103	1104010I0AAALAL	Dexamethasone 0.1% eye drops 0.5ml unit dose preservative free	solutiondrops.ophthalmic
1688	vmp	330493000	1104010S0AAAPAP	Prednisolone sodium phosphate 0.5% eye drops 0.5ml unit dose preservative free	solutiondrops.ophthalmic
1689	vmp	354028007	1104010S0AABBBB	Prednisolone sodium phosphate 0.5% ear/eye drops	solutiondrops.ophthalmic
1690	vmp	330953008	1201010E0AAABAB	Betamethasone 0.1% / Neomycin 0.5% ear/eye/nose drops	solutiondrops.ophthalmic
1691	vmp	330952003	1201010G0AAAAAA	Hydrocortisone 1.5% / Neomycin 0.5% ear/eye drops	solutiondrops.ophthalmic
1692	vmp	330950006	1201010U0AAAAAA	Prednisolone 0.5% / Neomycin 0.5% ear/eye drops	solutiondrops.ophthalmic
1693	vmp	317695007	0105020A0AAABAB	Budesonide 2mg/100ml enema	solutionenema.rectal
1694	vmp	317692005	0105020D0AAAAAA	Prednisolone 20mg/100ml enema long tube	solutionenema.rectal
1695	vmp	317693000	0105020E0AAABAB	Prednisolone 20mg/100ml rectal solution	solutionenema.rectal
1696	vmp	10921711000001100	0304030F0AAAAAA	C1-esterase inhibitor 500unit powder and solvent for solution for injection vials	solutioninfusion.intravenous
1697	vmp	4052511000001106	0603020AAAAAAAA	Dexamethasone (base) 6.6mg/2ml solution for injection vials	solutioninfusion.intravenous
1698	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninfusion.intravenous
1699	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninfusion.intravenous
1700	vmp	35910611000001103	0603020C0AAAAAA	Betamethasone 4mg/1ml solution for injection ampoules	solutioninfusion.intravenous
1701	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninfusion.intravenous
1702	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninfusion.intravenous
1703	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninfusion.intravenous
1704	vmp	4396911000001107	0603020K0AAAAAA	Methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials	solutioninfusion.intravenous
1705	vmp	4396711000001105	0603020K0AAABAB	Methylprednisolone sodium succinate 125mg powder and solvent for solution for injection vials	solutioninfusion.intravenous
1706	vmp	4195411000001101	0603020K0AAACAC	Methylprednisolone sodium succinate 500mg powder and solvent for solution for injection vials	solutioninfusion.intravenous
1707	vmp	4195311000001108	0603020K0AAADAD	Methylprednisolone sodium succinate 1g powder and solvent for solution for injection vials	solutioninfusion.intravenous
1708	vmp	36056911000001108	0603020L0AAABAB	Hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules	solutioninfusion.intravenous
1709	vmp	36057011000001107	0603020L0AAACAC	Hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules	solutioninfusion.intravenous
1710	vmp	4195211000001100	0603020M0AAAAAA	Hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials	solutioninfusion.intravenous
1711	vmp	13893711000001102	0603020M0AAAEAE	Hydrocortisone sodium succinate 100mg powder for solution for injection vials	solutioninfusion.intravenous
1712	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninfusion.rectal
1713	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninfusion.rectal
1714	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninfusion.rectal
1715	vmp	20122711000001109	0304030C0AAAYAY	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection pre-filled syringes	solutioninjection.endotracheopulmonary
1716	vmp	4052511000001106	0603020AAAAAAAA	Dexamethasone (base) 6.6mg/2ml solution for injection vials	solutioninjection.intraarticular
1717	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninjection.intraarticular
1718	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninjection.intraarticular
1719	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninjection.intraarticular
1720	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninjection.intraarticular
1721	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninjection.intraarticular
1722	vmp	4052511000001106	0603020AAAAAAAA	Dexamethasone (base) 6.6mg/2ml solution for injection vials	solutioninjection.intrabursal
1723	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninjection.intrabursal
1724	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninjection.intrabursal
1725	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninjection.intrabursal
1726	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninjection.intrabursal
1727	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninjection.intrabursal
1728	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninjection.intralesional
1729	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninjection.intralesional
1730	vmp	36056911000001108	0603020L0AAABAB	Hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules	solutioninjection.intralesional
1731	vmp	36057011000001107	0603020L0AAACAC	Hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules	solutioninjection.intralesional
1732	vmp	36137711000001100	0304010G0AAAAAA	Chlorphenamine 10mg/1ml solution for injection ampoules	solutioninjection.intramuscular
1733	vmp	4694411000001103	0304030C0AAA2A2	Adrenaline (base) 150micrograms/0.3ml (1 in 2,000) solution for injection pre-filled disposable devices	solutioninjection.intramuscular
1734	vmp	35895211000001103	0304030C0AAA3A3	Adrenaline (base) 300micrograms/0.3ml (1 in 1,000) solution for injection pre-filled disposable devices	solutioninjection.intramuscular
1735	vmp	35895011000001108	0304030C0AAABAB	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection ampoules	solutioninjection.intramuscular
1736	vmp	319481006	0304030C0AAAFAF	Adrenaline (base) 500micrograms/0.5ml (1 in 1,000) solution for injection ampoules	solutioninjection.intramuscular
1737	vmp	35895411000001104	0304030C0AAAXAX	Adrenaline (base) 5mg/5ml (1 in 1,000) solution for injection ampoules	solutioninjection.intramuscular
1738	vmp	20122711000001109	0304030C0AAAYAY	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection pre-filled syringes	solutioninjection.intramuscular
1739	vmp	32482011000001107	0304030C0AABDBD	Adrenaline (base) 10mg/10ml (1 in 1,000) solution for injection ampoules	solutioninjection.intramuscular
1740	vmp	16525211000001105	0304030C0AABEBE	Adrenaline (base) 500micrograms/0.3ml (1 in 600) solution for injection pre-filled disposable devices	solutioninjection.intramuscular
1741	vmp	18289911000001105	0304030C0AABFBF	Adrenaline (base) 150micrograms/0.15ml (1 in 1,000) solution for injection pre-filled disposable devices	solutioninjection.intramuscular
1742	vmp	23471611000001105	0304030C0AABGBG	Adrenaline (base) 500micrograms/0.5ml (1 in 1,000) solution for injection pre-filled disposable devices	solutioninjection.intramuscular
1743	vmp	4052511000001106	0603020AAAAAAAA	Dexamethasone (base) 6.6mg/2ml solution for injection vials	solutioninjection.intramuscular
1744	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninjection.intramuscular
1745	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninjection.intramuscular
1746	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninjection.intramuscular
1747	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninjection.intramuscular
1748	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninjection.intramuscular
1749	vmp	4396911000001107	0603020K0AAAAAA	Methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials	solutioninjection.intramuscular
1750	vmp	4396711000001105	0603020K0AAABAB	Methylprednisolone sodium succinate 125mg powder and solvent for solution for injection vials	solutioninjection.intramuscular
1751	vmp	4195411000001101	0603020K0AAACAC	Methylprednisolone sodium succinate 500mg powder and solvent for solution for injection vials	solutioninjection.intramuscular
1752	vmp	4195311000001108	0603020K0AAADAD	Methylprednisolone sodium succinate 1g powder and solvent for solution for injection vials	solutioninjection.intramuscular
1753	vmp	36056911000001108	0603020L0AAABAB	Hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules	solutioninjection.intramuscular
1754	vmp	36057011000001107	0603020L0AAACAC	Hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules	solutioninjection.intramuscular
1755	vmp	4195211000001100	0603020M0AAAAAA	Hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials	solutioninjection.intramuscular
1756	vmp	13893711000001102	0603020M0AAAEAE	Hydrocortisone sodium succinate 100mg powder for solution for injection vials	solutioninjection.intramuscular
1757	vmp	35931511000001104	0304010W0AAABAB	Promethazine 25mg/1ml solution for injection ampoules	solutioninjection.intramuscular-deep
1758	vmp	16324511000001109	0304010W0AAASAS	Promethazine 50mg/2ml solution for injection ampoules	solutioninjection.intramuscular-deep
1759	vmp	35910611000001103	0603020C0AAAAAA	Betamethasone 4mg/1ml solution for injection ampoules	solutioninjection.intramuscular-deep
1760	vmp	20122711000001109	0304030C0AAAYAY	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection pre-filled syringes	solutioninjection.intraosseous
1761	vmp	36137711000001100	0304010G0AAAAAA	Chlorphenamine 10mg/1ml solution for injection ampoules	solutioninjection.intravenous
1762	vmp	35931511000001104	0304010W0AAABAB	Promethazine 25mg/1ml solution for injection ampoules	solutioninjection.intravenous
1763	vmp	16324511000001109	0304010W0AAASAS	Promethazine 50mg/2ml solution for injection ampoules	solutioninjection.intravenous
1764	vmp	20122711000001109	0304030C0AAAYAY	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection pre-filled syringes	solutioninjection.intravenous
1765	vmp	10921711000001100	0304030F0AAAAAA	C1-esterase inhibitor 500unit powder and solvent for solution for injection vials	solutioninjection.intravenous
1766	vmp	30924711000001100	0304030F0AAAEAE	C1-esterase inhibitor 1,500unit powder and solvent for solution for injection vials	solutioninjection.intravenous
1767	vmp	4052511000001106	0603020AAAAAAAA	Dexamethasone (base) 6.6mg/2ml solution for injection vials	solutioninjection.intravenous
1768	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninjection.intravenous
1769	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninjection.intravenous
1770	vmp	35910611000001103	0603020C0AAAAAA	Betamethasone 4mg/1ml solution for injection ampoules	solutioninjection.intravenous
1771	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninjection.intravenous
1772	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninjection.intravenous
1773	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninjection.intravenous
1774	vmp	4396911000001107	0603020K0AAAAAA	Methylprednisolone sodium succinate 40mg powder and solvent for solution for injection vials	solutioninjection.intravenous
1775	vmp	4396711000001105	0603020K0AAABAB	Methylprednisolone sodium succinate 125mg powder and solvent for solution for injection vials	solutioninjection.intravenous
1776	vmp	4195411000001101	0603020K0AAACAC	Methylprednisolone sodium succinate 500mg powder and solvent for solution for injection vials	solutioninjection.intravenous
1777	vmp	4195311000001108	0603020K0AAADAD	Methylprednisolone sodium succinate 1g powder and solvent for solution for injection vials	solutioninjection.intravenous
1778	vmp	36056911000001108	0603020L0AAABAB	Hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules	solutioninjection.intravenous
1779	vmp	36057011000001107	0603020L0AAACAC	Hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules	solutioninjection.intravenous
1780	vmp	4195211000001100	0603020M0AAAAAA	Hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials	solutioninjection.intravenous
1781	vmp	13893711000001102	0603020M0AAAEAE	Hydrocortisone sodium succinate 100mg powder for solution for injection vials	solutioninjection.intravenous
1782	vmp	35910611000001103	0603020C0AAAAAA	Betamethasone 4mg/1ml solution for injection ampoules	solutioninjection.subconjunctival
1783	vmp	36137711000001100	0304010G0AAAAAA	Chlorphenamine 10mg/1ml solution for injection ampoules	solutioninjection.subcutaneous
1784	vmp	18671411000001109	0304020X0AAABAB	Omalizumab 75mg/0.5ml solution for injection pre-filled syringes	solutioninjection.subcutaneous
1785	vmp	18671311000001102	0304020X0AAACAC	Omalizumab 150mg/1ml solution for injection pre-filled syringes	solutioninjection.subcutaneous
1786	vmp	31210311000001108	0304020Y0AAAAAA	Mepolizumab 100mg powder for solution for injection vials	solutioninjection.subcutaneous
1787	vmp	35895011000001108	0304030C0AAABAB	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection ampoules	solutioninjection.subcutaneous
1788	vmp	20122711000001109	0304030C0AAAYAY	Adrenaline (base) 1mg/1ml (1 in 1,000) solution for injection pre-filled syringes	solutioninjection.subcutaneous
1789	vmp	15048111000001106	0304030H0AAAAAA	Icatibant 30mg/3ml solution for injection pre-filled syringes	solutioninjection.subcutaneous
1790	vmp	4052611000001105	0603020AAAAABAB	Dexamethasone (base) 3.3mg/1ml solution for injection ampoules	solutioninjection.subcutaneous
1791	vmp	22153811000001101	0603020AAAAACAC	Dexamethasone (base) 6.6mg/2ml solution for injection ampoules	solutioninjection.subcutaneous
1792	vmp	4052711000001101	0603020H0AAABAB	Dexamethasone 4mg/1ml solution for injection ampoules	solutioninjection.subcutaneous
1793	vmp	4052811000001109	0603020H0AAAKAK	Dexamethasone 8mg/2ml solution for injection vials	solutioninjection.subcutaneous
1794	vmp	27957911000001102	0603020H0AAALAL	Dexamethasone (base) 3.8mg/1ml solution for injection vials	solutioninjection.subcutaneous
1795	vmp	317720004	0107020J0AAAJAJ	Lidocaine 1% / Hydrocortisone 0.2% spray	solutionspray.cutaneous
1796	vmp	8793911000001103	0304030G0AAAAAA	Ephedrine 2% oromucosal spray	solutionspray.oromucosal
1797	vmp	317678004	0105020C0AAABAB	Hydrocortisone 25mg suppositories	suppository.rectal
1798	vmp	16036211000001100	0105020C0AAACAC	Hydrocortisone 100mg suppositories	suppository.rectal
1799	vmp	16090211000001106	0105020C0AAAGAG	Hydrocortisone 50mg suppositories	suppository.rectal
1800	vmp	317690002	0105020E0AAAAAA	Prednisolone sodium phosphate 5mg suppositories	suppository.rectal
1801	vmp	3463711000001105	0107020F0AAABAB	Generic Ultraproct suppositories	suppository.rectal
1802	vmp	3391311000001100	0107020J0AAABAB	Generic Anusol HC suppositories	suppository.rectal
1803	vmp	3335211000001102	0107020J0AAAFAF	Cinchocaine 5mg / Hydrocortisone 5mg suppositories	suppository.rectal
1804	vmp	3391111000001102	0107020J0AAAIAI	Generic Anugesic-HC suppositories	suppository.rectal
1805	vmp	3441811000001107	0107020P0AAADAD	Cinchocaine 1mg / Prednisolone hexanoate 1.3mg suppositories	suppository.rectal
1806	vmp	3555511000001100	120101040AAAAAA	Generic Sofradex ear/eye drops	suspension.auricular
1807	vmp	347223007	1104010R0AAAAAA	Prednisolone acetate 1% eye drops	suspension.opthalmic
1808	vmp	3555511000001100	120101040AAAAAA	Generic Sofradex ear/eye drops	suspension.opthalmic
1809	vmp	36459311000001109	0304010AGAAAEAE	Ketotifen 250micrograms/5ml oral suspension	suspension.oral
1810	vmp	14013811000001105	0304010E0AAADAD	Fexofenadine 120mg/5ml oral suspension	suspension.oral
1811	vmp	15774311000001100	0304010E0AAAEAE	Fexofenadine 180mg/5ml oral suspension	suspension.oral
1812	vmp	8560211000001100	0304010J0AAAFAF	Hydroxyzine 5mg/5ml oral suspension	suspension.oral
1813	vmp	34447611000001104	0304010J0AAAJAJ	Hydroxyzine 15mg/5ml oral suspension	suspension.oral
1814	vmp	35577711000001105	0304010J0AAALAL	Hydroxyzine 10mg/5ml oral suspension	suspension.oral
1815	vmp	8451611000001109	0304010K0AAADAD	Cyproheptadine 2mg/5ml oral suspension	suspension.oral
1816	vmp	8451811000001108	0304010K0AAAFAF	Cyproheptadine 4mg/5ml oral suspension	suspension.oral
1817	vmp	13149211000001107	0304010W0AAAQAQ	Promethazine 25mg/5ml oral suspension	suspension.oral
1818	vmp	36594811000001102	0304010Y0AAAZAZ	Alimemazine 5mg/5ml oral suspension	suspension.oral
1819	vmp	8515511000001106	0603010I0AAA2A2	Fludrocortisone 150micrograms/5ml oral suspension	suspension.oral
1820	vmp	8515411000001107	0603010I0AAA3A3	Fludrocortisone 125micrograms/5ml oral suspension	suspension.oral
1821	vmp	8516011000001107	0603010I0AAA4A4	Fludrocortisone 500micrograms/5ml oral suspension	suspension.oral
1822	vmp	8515811000001109	0603010I0AAA5A5	Fludrocortisone 25micrograms/5ml oral suspension	suspension.oral
1823	vmp	8515611000001105	0603010I0AAA6A6	Fludrocortisone 200micrograms/5ml oral suspension	suspension.oral
1824	vmp	8515711000001101	0603010I0AAA8A8	Fludrocortisone 250micrograms/5ml oral suspension	suspension.oral
1825	vmp	12030011000001106	0603010I0AAA9A9	Fludrocortisone 10micrograms/5ml oral suspension	suspension.oral
1826	vmp	8516211000001102	0603010I0AABCBC	Fludrocortisone 62.5micrograms/5ml oral suspension	suspension.oral
1827	vmp	12030411000001102	0603010I0AABHBH	Fludrocortisone 20micrograms/5ml oral suspension	suspension.oral
1828	vmp	8516111000001108	0603010I0AABYBY	Fludrocortisone 50micrograms/5ml oral suspension	suspension.oral
1829	vmp	8515311000001100	0603010I0AABZBZ	Fludrocortisone 100micrograms/5ml oral suspension	suspension.oral
1830	vmp	8452511000001102	0603020G0AAA5A5	Dexamethasone 5mg/5ml oral suspension	suspension.oral
