month,name,practice,items
2020-07-01,TROWBRIDGE HEALTH CENTRE,J83016,4
2020-07-01,BERRYMEAD FAMILY MED.CTR.,N83008,4
2021-04-01,WEOBLEY & STAUNTON ON WYE SURGERIES,M81018,4
2020-10-01,HAZELMERE MEDICAL CENTRE,C82098,4
2020-11-01,DONALD WILDE MEDICAL CENTRE,P85001,4
2020-11-01,WIGTON GROUP MEDICAL PRACTICE,A82045,4
2020-11-01,THE BORCHARDT MEDICAL CENTRE,P84010,4
2020-11-01,PROSPECT MEDICAL CENTRE,A86004,4
2020-07-01,MEADOWBROOK SURGERY,M87001,4
2020-07-01,TUDOR SURGERY,N81090,4
2021-05-01,THE MISBOURNE SURGERY,K82051,4
2021-04-01,WENLOCK ROAD SURGERY,A88005,4
2021-04-01,WARGRAVE HOUSE SURGERY,M81066,4
2021-04-01,THE VALKYRIE SURGERY,F81097,4
2020-09-01,THE MAYFLOWER MEDICAL PRACTICE,C86009,4
2020-09-01,LAUNCESTON MEDICAL CENTRE,L82030,4
2020-09-01,NORTHLANDS SURGERY,J83039,4
2020-09-01,DR KUMAR & PTNR - SHOEBURY HC,F81613,4
2020-09-01,HIGH LANE MEDICAL CENTRE,P88623,4
2020-12-01,MAYFLOWER MEDICAL GROUP,L83006,4
2020-12-01,LONDON ROAD SURGERY,F81041,4
2021-05-01,KINGSBURY COURT SURGERY,E81045,4
2021-02-01,THE SYMONS MEDICAL CENTRE,K81066,4
2021-01-01,GRANGE ROAD MEDICAL PRACTICE,A85620,4
2021-01-01,THE GARTH,A81032,4
2021-01-01,CAISTOR HEALTH CENTRE,C83613,4
2021-01-01,DAVYHULME MEDICAL CENTRE,P91009,4
2020-08-01,BLACKWATER MEDICAL CENTRE,F81099,4
2020-08-01,BEAUCHAMP HOUSE,F81083,4
2020-08-01,VINE MEDICAL GROUP,J82134,4
2020-08-01,CASTLE PRACTICE,J83014,4
2021-02-01,ELM HOUSE SURGERY,G84027,4
2021-01-01,GROVE MEDICAL CENTRE,H81066,4
2021-01-01,THE SURGERY-OSBORNE ROAD,A86020,4
2021-01-01,TODMORDEN GROUP PRACTICE,B84006,4
2021-03-01,HAVERHILL FAMILY PRACTICE,D83021,4
2021-03-01,BALSALL COMMON & MERIDEN GROUP PRACTICE,M89016,4
2021-03-01,RADCLIFFE-ON-TRENT. HEALTH CENTRE,C84084,4
2021-03-01,NEWQUAY HEALTH CENTRE,Y02517,4
2021-03-01,THE PARKS MEDICAL PRACTICE,K83052,4
2020-11-01,CAMROSE GILLIES AND HACKWOOD PARTNERSHIP,J82069,4
2020-11-01,DONNEYBROOK MEDICAL CENTRE,P89016,4
2020-11-01,SPA MEDICAL PRACTICE,M81047,4
2020-10-01,LAMBOURN SURGERY,K81052,4
2020-12-01,EAST HILL SURGERY,F81091,4
2020-07-01,TEAN SURGERY,M83121,4
2020-07-01,GUISELEY AND YEADON MEDICAL PRACTICE,B86038,4
2020-07-01,IMPERIAL ROAD SURGERY,C81028,4
2020-07-01,OUGHTIBRIDGE SURGERY,C88040,4
2021-04-01,BELMONT MEDICAL CENTRE,E86009,4
2021-04-01,MILE OAK MEDICAL CENTRE,G81073,4
2020-10-01,BRANT ROAD & SPRINGCLIFFE SURGERY,C83078,4
2020-10-01,OAKFIELDS HEALTH GROUP,A83618,4
2020-10-01,SEASIDE MEDICAL CENTRE,G81017,4
2020-11-01,THE ARMADA FAMILY PRACTICE,L81031,4
2020-11-01,BIDDULPH VALLEY SURGERY,M83046,4
2021-05-01,WEST HEATH SURGERY,M85007,4
2020-07-01,FIRDALE MEDICAL CENTRE,N81025,4
2020-09-01,CHILTERN HOUSE MED CENTRE,K82020,4
2020-09-01,BRANCH END SURGERY,A84047,4
2020-10-01,THE HICKS GROUP PRACTICE,D81050,4
2021-04-01,AVENHAM SURGERY,P81770,4
2021-04-01,ST. CLEMENT'S SURGERY,K84060,4
2021-04-01,NORTH RIDGE MEDICAL PRACTICE,G82055,4
2021-03-01,WOODLANDS HEALTH CENTRE,G85722,4
2020-09-01,MOUNT FARM SURGERY,D83038,4
2020-09-01,BELMONT MEDICAL CENTRE,E86009,4
2020-09-01,LANDER MEDICAL PRACTICE,L82001,4
2020-09-01,ST MARTINS MEDICAL CENTRE,E86033,4
2020-09-01,THE WATERFRONT SURGERY,M87010,4
2020-12-01,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,A89025,4
2020-12-01,CLOVER GROUP PRACTICE,C88069,4
2020-12-01,DARTMOUTH MEDICAL PRACTICE,L83094,4
2020-12-01,DEAL TREE HEALTH CENTRE,F81215,4
2020-12-01,WETMORE ROAD SURGERY,M83051,4
2020-12-01,ALMA MEDICAL CENTRE,A81067,4
2020-12-01,WOODLANDS FAMILY PRACTICE,G82014,4
2021-05-01,WICKHAMBROOK SURGERY,D83003,4
2021-05-01,DYNELEY HOUSE SURGERY,B82053,4
2021-05-01,MALMESBURY MEDICAL PARTNERSHIP,J83041,4
2021-05-01,HAMPSTEAD GROUP PRACTICE,F83017,4
2021-05-01,PULBOROUGH MEDICAL GROUP,H82030,4
2021-02-01,MARDEN MEDICAL CENTRE,G82215,4
2021-02-01,LEADGATE SURGERY,A83636,4
2021-01-01,BARTHOLOMEW MEDICAL GROUP,B81068,4
2021-01-01,OAKLANDS SURGERY,L85064,4
2021-01-01,THE GRANGE MEDICAL CENTRE,B87026,4
2020-08-01,LAKE ROAD PRACTICE,J82085,4
2020-08-01,NEW SOUTHGATE SURGERY,B87027,4
2020-08-01,HILDENBOROUGH MEDICAL GROUP,G82037,4
2020-08-01,NEWSOME SURGERY,B85037,4
2020-08-01,THE SAXON SPIRES PRACTICE,K83064,4
2020-08-01,ST JOHNS MEDICAL CENTRE,P91604,4
2020-08-01,HASLEMERE HEALTH CENTRE,H81062,4
2021-02-01,THE PEEL MEDICAL PRACTICE,M83148,4
2021-02-01,DRS SHAH & TALPUR,M83138,4
2021-02-01,KIMBOLTON MEDICAL CENTRE,D81038,4
2021-02-01,BIRD-IN-EYE SURGERY,G81086,4
2021-01-01,LANGLEY HEALTH CENTRE,K81024,4
2021-03-01,BURNETT EDGAR MEDICAL CTR,A82071,4
2021-03-01,WOLVERLEY SURGERY,M81608,4
2021-03-01,MORTHEN ROAD SURGERY,C87016,4
2021-03-01,WESTBURY ROAD MEDICAL PRACTICE,F84670,4
2021-03-01,SWANLOW MEDICAL CENTRE,N81024,4
2020-11-01,SUNNYSIDE MEDICAL CENTRE,J82090,4
2020-11-01,CULCHETH MEDICAL CENTRE,N81059,4
2020-11-01,ROTHER HOUSE MEDICAL CENTRE,M84021,4
2020-11-01,HACKENTHORPE MEDICAL CENTRE,C88096,4
2020-11-01,HAREHILLS CORNER SURGERY,B86061,4
2020-10-01,THE WAPPING GROUP PRACTICE,F84079,4
2020-10-01,VITTORIA MED CTR G,N85038,4
2020-10-01,THE GOLDEN BROOK PRACTICE,C81083,4
2020-10-01,MALMESBURY MEDICAL PARTNERSHIP,J83041,4
2020-10-01,THE NORTHERN MEDICAL CENTRE,F83060,4
2020-12-01,HAVELOCK GRANGE PRACTICE,A81031,4
2020-07-01,FOREST SURGERY,D83062,4
2020-07-01,THE BLITHEHALE MED.CTR.,F84718,4
2020-07-01,FIRST 4 HEALTH GROUP - E7 HEALTH,F84672,4
2020-07-01,DEAL TREE HEALTH CENTRE,F81215,4
2020-07-01,ABINGTON PARK SURGERY,K83029,4
2020-07-01,FAIRFIELDS PRACTICE,C84105,4
2021-04-01,MICKLEOVER MEDICAL CENTRE,C81042,4
2020-10-01,HOMEWELL.CURLEW PRACTICE,J82196,4
2020-10-01,KEIGHLEY ROAD SURGERY,B84010,4
2020-10-01,PUDDLETOWN SURGERY,J81616,4
2020-10-01,HIGHGATE GROUP PRACTICE,F85014,4
2020-10-01,IVEL MEDICAL CENTRE,E81036,4
2020-11-01,MORRIS HOUSE GROUP PRACTICE,F85019,4
2020-11-01,TOWER HOUSE PRACTICE,N81057,4
2020-11-01,DR SPENCER & PARTNERS,K83037,4
2020-08-01,RECTORY MEADOW SURGERY,K82001,4
2020-08-01,FOREST HOUSE MEDICAL CTR,C82066,4
2020-08-01,GLENLYN MEDICAL CENTRE,H81078,4
2020-11-01,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,4
2021-02-01,THE RIDGEWAY SURGERY,M87007,4
2021-05-01,NORTH HOUSE SURGERY,B82008,4
2021-05-01,HIGHFIELD SURGERY,K82012,4
2020-07-01,HETTON GROUP PRACTICE,A89004,4
2020-12-01,HEATON MERSEY MED.PRACT.,P88008,4
2020-09-01,THE COURTYARD SURGERY,H82028,4
2021-05-01,STATION LANE,B87032,4
2021-04-01,LINCOLN HOUSE SURGERY,E82009,4
2021-04-01,KINGSTON MEDICAL GROUP,B81017,4
2021-04-01,THE OLD LINKS SURGERY,P81737,4
2020-09-01,WELLS CITY PRACTICE,L85034,4
2020-09-01,WILLOW GREEN SURGERY,H82059,4
2020-09-01,GADE SURGERY,E82068,4
2020-09-01,PETROC GROUP PRACTICE,L82023,4
2020-09-01,FORT HOUSE SURGERY,H81020,4
2020-09-01,ST. STEPHENS HEALTH CENTRE,F84034,4
2020-09-01,DR HANDA & PARTNER,B85611,4
2020-09-01,KINGSTON MEDICAL GROUP,B81017,4
2020-09-01,SHEPLEY HEALTH CENTRE,B85005,4
2020-12-01,ST. PAUL'S WAY MEDICAL CTR,F84714,4
2020-12-01,ALTRINCHAM MEDICAL PRACTICE,P91004,4
2020-12-01,SHEPLEY HEALTH CENTRE,B85005,4
2020-12-01,SUNBURY GROUP PRACTICE,H81003,4
2020-12-01,ST VINCENT MEDICAL CENTRE,C86029,4
2021-05-01,LYDNEY PRACTICE,L84011,4
2021-05-01,BG HEALTH & GRANTON MEDICAL CENTRE,M85029,4
2021-02-01,THE ALNEY PRACTICE,L84606,4
2021-02-01,ST. ANTHONY'S HEALTH CENTRE,A86040,4
2021-02-01,JUBILEE PARK MEDICAL PARTNERSHIP,C84613,4
2021-02-01,NETTLEHAM MEDICAL PRACTICE,C83031,4
2021-01-01,WELLINGTON MEDICAL PRACTICE,M82039,4
2021-01-01,BIRBECK MEDICAL GROUP,A82035,4
2021-01-01,HUMBER PRIMARY CARE LTD,B81006,4
2021-01-01,LITTLE CHALFONT SURGERY,K82621,4
2021-01-01,GROVE SURGERY,D82002,4
2021-01-01,ALBANY HOUSE MEDICAL CENTRE,K83026,4
2021-01-01,SPRINGFIELD SURGERY,K83018,4
2021-01-01,WALTON MEDICAL CENTRE,N82048,4
2020-08-01,BROOKMILL MEDICAL CENTRE,P92023,4
2020-08-01,BUDLEIGH SALTERTON MEDICAL PRACTICE,L83011,4
2020-08-01,RIDGEWAY VIEW FAMILY PRACTICE,J83009,4
2020-08-01,THREE CHEQUERS MEDICAL PRACTICE,J83026,4
2021-02-01,MALLARD MEDICAL PRACTICE,A87615,4
2021-02-01,BIDDULPH VALLEY SURGERY,M83046,4
2021-01-01,BLACK COUNTRY FAMILY PRACTICE,M88013,4
2021-01-01,ABBEY WOOD SURGERY,G83031,4
2021-03-01,BOSWORTH MEDICAL CENTRE,M89008,4
2021-03-01,NORTH RIDGE MEDICAL PRACTICE,G82055,4
2020-11-01,MORTIMER SURGERY,K81027,4
2020-10-01,THE LONG BUCKBY PRACTICE,K83019,4
2020-10-01,HEDINGHAM MEDICAL CENTRE,Y00293,4
2020-12-01,RICHMOND MEDICAL CENTRE,C88085,4
2020-12-01,LAVANT ROAD SURGERY,H82051,4
2020-07-01,CORNERSTONE PRACTICE,D81052,4
2020-07-01,SPA MEDICAL CENTRE,M84059,4
2021-04-01,CASTLEFORD MEDICAL PRACTICE,B87025,4
2021-04-01,COULBY MEDICAL PRACTICE,A81058,4
2021-04-01,BARTON,M83065,4
2021-04-01,ELLIOTT STREET SURGERY,P92028,4
2020-10-01,CONWAY ROAD MEDICAL PRACTICE,P91035,4
2020-10-01,KINGSWAY MEDICAL CENTRE,A81057,4
2020-10-01,PENRYN SURGERY,L82006,4
2020-10-01,STANLEY MEDICAL GROUP,A83023,4
2020-11-01,HILLVIEW FAMILY PRACTICE,L81041,4
2020-11-01,BICESTER HEALTH CENTRE,K84052,4
2020-08-01,MONKWEARMOUTH HEALTH CENTRE,A89040,4
2020-08-01,EGERTON/DUNSCAR HEALTH CENTRE,P82643,4
2021-05-01,UNITY HEALTHCARE,D83012,4
2021-05-01,ST. MARGARETS PRACTICE,E85007,4
2021-05-01,ABBEY GRANGE MEDICAL PRACTICE,B86068,4
2020-07-01,RED BANK GROUP PRACTICE,P83603,4
2020-07-01,OAKENHALL MEDICAL PRACT,C84095,4
2020-07-01,ABBEY SURGERY,L83101,4
2020-09-01,RED HOUSE SURGERY,D81054,4
2020-09-01,QUEENSTREE PRACTICE,A81014,4
2020-10-01,ST. MARGARETS PRACTICE,E85007,4
2021-04-01,ST. ALBANS MEDICAL GROUP,A85011,4
2021-04-01,THE LINDEN MEDICAL GROUP,C84107,4
2021-04-01,BRINNINGTON SURGERY,P88043,4
2021-03-01,CONWAY MEDICAL CENTRE,B86103,4
2021-04-01,ORDSALL HEALTH SURGERY,P87035,4
2020-09-01,HAXBY GROUP CALVERT & NEWINGTON,B81675,4
2020-09-01,ST PETER'S SURGERY,M91004,4
2020-09-01,LITTLE HORTON LANE MEDICAL CENTRE - RAJA,B83025,4
2020-09-01,WARGRAVE HOUSE SURGERY,M81066,4
2020-09-01,THE STATION PRACTICE,G81658,4
2020-12-01,THORPE HESLEY SURGERY,C87604,4
2020-12-01,FERNVILLE SURGERY,E82022,4
2020-12-01,BENFIELD PARK MEDICAL GROUP,A86023,4
2020-12-01,THE FALCON ROAD MEDICAL CENTRE,H85002,4
2020-12-01,THORPEWOOD MEDICAL GROUP,D82048,4
2021-05-01,BRAMHALL HEALTH CENTRE,P88015,4
2021-02-01,HIGH STREET PRACTICE,C85024,4
2021-02-01,THE SALTSCAR SURGERY,A81054,4
2021-02-01,WORTHING MEDICAL GROUP,H82045,4
2021-02-01,MANN COTTAGE SURGERY,L84068,4
2021-02-01,ANGEL LANE SURGERY,F81090,4
2021-01-01,THE KILTEARN MEDICAL CTR.,N81047,4
2021-01-01,WHYBURN MEDICAL PRACTICE,Y06443,4
2021-01-01,BELMONT SURGERY,G81030,4
2021-01-01,ELBURY MOOR MEDICAL CENTRE,M81017,4
2021-01-01,THE SINGH MEDICAL PRACTICE,P84065,4
2020-08-01,RIVERSIDE SURGERY,B81109,4
2020-08-01,LITTLEBOROUGH GROUP PRACTICE,P86018,4
2020-08-01,WOODHOUSE MEDICAL PRACTICE,B86049,4
2020-08-01,MAYFLOWER MEDICAL GROUP,L83006,4
2020-08-01,FENLAND GROUP PRACTICE,D81611,4
2020-08-01,PITALIA S,P92041,4
2020-08-01,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,4
2021-02-01,PEEL HALL MEDICAL CENTRE,P84020,4
2021-02-01,THE BURBAGE SURGERY,C82054,4
2021-02-01,STENNACK SURGERY,Y01922,4
2021-01-01,THE LAKES MEDICAL PRACTICE,A82036,4
2021-03-01,ELM HOUSE SURGERY,G84027,4
2021-03-01,NENE VALLEY SURGERY,K83065,4
2021-03-01,THE SELE MEDICAL PRACTICE,A84033,4
2021-03-01,THE BRIMINGTON SURGERY,C81058,4
2021-03-01,TOPCLIFFE SURGERY,B82019,4
2021-03-01,UNDERCLIFFE SURGERY,B85012,4
2020-11-01,GLEBE HOUSE SURGERY,B82066,4
2020-10-01,TRINITY MEDICAL CENTRE,G81070,4
2020-10-01,FOREST HOUSE SURGERY,C82064,4
2020-10-01,COLLIERY COURT MEDICAL GROUP,A88016,4
2020-10-01,LANGLEY CORNER SURGERY,Y00351,4
2020-10-01,LONGRIGG MEDICAL CENTRE,A85004,4
2020-10-01,NARROWCLIFF SURGERY,L82029,4
2020-07-01,HOLBROOKS HEALTH TEAM,M86032,4
2021-04-01,DR SEABROOK,P92030,4
2021-04-01,THE HICKS GROUP PRACTICE,D81050,4
2021-04-01,OAKWOOD SURGERY,B86654,4
2020-10-01,THE MERRYWOOD PRACTICE,L81094,4
2020-10-01,BRAITHWAITE RD SURGERY,P92002,4
2020-11-01,LEIGH FAMILY PRACTICE,Y02322,4
2020-11-01,THE SHRUBBERY SURGERY,G82021,4
2020-11-01,ELSENHAM SURGERY,F81111,4
2020-11-01,"HIGH STREET SURGERY, EPPING",F81072,4
2021-05-01,"DR PUZEY,DR KOTHARI AND DR NANDA",F81007,4
2021-05-01,WOODHALL SPA NEW SURGERY,C83635,4
2020-07-01,WALDERSLADE SURGERY,C85008,4
2020-07-01,LINKS ROAD SURGERY,G81663,4
2020-07-01,THE NIGHTINGALE PRACTICE,F84018,4
2020-10-01,ALBION HEALTH CENTRE,F84012,4
2020-10-01,ELTHAM MEDICAL PRACTICE,G83680,4
2021-03-01,KINGS LANGLEY SURGERY,E82129,4
2021-03-01,LITCHDON MEDICAL CENTRE,L83035,4
2021-01-01,DR STEPHENSON & PARTNERS,A89010,4
2020-09-01,STATION LANE,B87032,4
2020-09-01,YAXLEY GROUP PRACTICE,D81031,4
2020-09-01,VALE OF RED HORSE,M84062,4
2020-09-01,NESTON MEDICAL CENTRE,N81125,4
2020-09-01,SWAN SURGERY,D83610,4
2020-09-01,DR ALI GUTTRIDGE MEDICAL CENTRE,P81685,4
2020-09-01,OAKLANDS,N81039,4
2020-12-01,NORTHGATE SURGERY,M83680,4
2020-12-01,BENTLEY MEDICAL PRACTICE,A81018,4
2020-12-01,ALFRED SQUIRE ROAD SURGERY,M92002,4
2020-12-01,NEW FOREST MEDICAL GROUP,J82129,4
2021-05-01,THE CEDARS SURGERY,L81643,4
2021-05-01,THE WESTGATE PRACTICE,M83006,4
2021-01-01,"HOUGHTON MEDICAL GROUP,",A89023,4
2021-01-01,KING GEORGE SURGERY,E82086,4
2021-01-01,NEW FOREST MEDICAL GROUP,J82129,4
2021-01-01,HALL GREEN HEALTH,Y00159,4
2021-01-01,HIGHCROFT SURGERY,C84055,4
2021-01-01,THROCKLEY PRIMARY CARE CENTRE,A86026,4
2021-01-01,DR KHALID & PARTNERS,K83059,4
2020-08-01,FAIRMORE MEDICAL PRACTICE,Y02606,4
2020-08-01,BRAILSFORD & HULLAND MEDICAL PRACTICE,C81075,4
2020-08-01,YELVERTON SURGERY,L83102,4
2020-08-01,THE ROCKWELL AND WROSE PRACTICE,B83064,4
2020-08-01,NORTHBOURNE MEDICAL CENTRE,H82083,4
2020-08-01,HEADY HILL SURGERY,P86602,4
2020-08-01,TESTVALE SURGERY,J82132,4
2020-08-01,BRIDGE VIEW MEDICAL,L81007,4
2021-02-01,REDFERN HEALTH CENTRE,L83088,4
2021-02-01,VILLAGE MEDICAL CENTRE,A81009,4
2021-02-01,QUEENSTOWN ROAD MEDICAL PRACTICE,H85003,4
2021-02-01,EDEN PARK SURGERY,G84011,4
2021-01-01,BUSHLOE SURGERY,C82013,4
2021-01-01,GROSVENOR & ST JAMES MEDICAL CENTRE,G82041,4
2021-01-01,BOLTON COMMUNITY PRACTICE,Y03079,4
2021-03-01,MOUNT PLEASANT HEALTH CENTRE,L83066,4
2021-03-01,STEPPINGSTONES MEDICAL PRACTICE,M87017,4
2021-03-01,HETTON GROUP PRACTICE,A89004,4
2021-03-01,BLOXWICH MEDICAL PRACTICE,M91034,4
2021-03-01,SKELMANTHORPE FAMILY DOCTORS,B85061,4
2020-11-01,THE ROYTON & CROMPTON FAMILY PRACTICE,P85013,4
2020-11-01,REDLAM SURGERY,P81061,4
2020-10-01,CHARLTON HILL SURGERY,J82025,4
2020-10-01,PRINCE OF WALES GROUP SURGERY,F83018,4
2020-10-01,HOWARD HOUSE SURGERY,D83015,4
2020-12-01,CENTRAL PARK SURGERY,P81117,4
2020-07-01,KINGSTON HEALTH (HULL),B81011,4
2020-07-01,LISSON GROVE MEDICAL CTR.,L83147,4
2020-07-01,SANDGATE ROAD,G82121,4
2020-07-01,OAK LODGE MEDICAL CENTRE,E83032,4
2020-07-01,MEDINA HEALTHCARE,J84017,4
2021-04-01,MEADOWBROOK SURGERY,M87001,4
2021-04-01,MARDEN MEDICAL CENTRE,G82215,4
2020-10-01,THE BIRCHWOOD PRACTICE,J81087,4
2020-10-01,ST CATHERINE'S SURGERY,N85020,4
2020-10-01,HEYWOOD HEALTH,P86016,4
2020-11-01,MUCH WENLOCK & CRESSAGE MEDICAL PRACTICE,M82019,4
2020-11-01,THE WILLESDEN MEDICAL CENTRE,E84021,4
2020-11-01,BENTLEY MEDICAL PRACTICE,A81018,4
2020-11-01,HAWKLEY BROOK MEDICAL PRACTICE,P92647,4
2021-05-01,ROTHER HOUSE MEDICAL CENTRE,M84021,4
2020-07-01,NORTHLANDS WOOD SURGERY,H82100,4
2020-07-01,ASHBY TURN PRIMARY CARE PARTNERS,B81045,4
2020-07-01,ELM LANE SURGERY,C88049,4
2020-07-01,MOSELEY AVENUE SURGERY,M86018,4
2020-10-01,LEEDS STUDENT MEDICAL PRACTICE,B86110,4
2020-10-01,BRIDGE END SURGERY,A83009,4
2021-05-01,CHAWTON PARK SURGERY,J82136,4
2021-03-01,FAIRFIELD MEDICAL CENTRE,H81016,4
2020-09-01,THE GARDEN SURGERY,B86054,4
2020-09-01,WATERS EDGE MEDICAL CENTRE,N81642,4
2020-09-01,WEM AND PREES MEDICAL PRACTICE,M82035,4
2020-09-01,RADFORD MEDICAL PRACTICE (KAUR),C84117,4
2020-09-01,PARKSIDE MEDICAL CENTRE,C84064,4
2020-09-01,CHARING SURGERY,G82094,4
2020-12-01,UPPER THAMES MEDICAL GROUP,L84010,4
2020-12-01,DYNELEY HOUSE SURGERY,B82053,4
2020-12-01,MUNRO MEDICAL CENTRE,C83022,4
2021-05-01,GRANGE MEDICAL CENTRE,B83034,4
2021-05-01,DANETRE MEDICAL PRACTICE,K83015,4
2021-05-01,IMPERIAL ROAD SURGERY,C81028,4
2021-05-01,NEWGATE MEDICAL GROUP,C84024,4
2021-02-01,THE NEW HALL LANE PRACTICE,P81071,4
2021-01-01,THE VILLAGE SURGERY FORMBY,N84018,4
2021-01-01,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,A84045,4
2020-08-01,QUEENS ROAD MEDICAL CENTRE,F86030,4
2020-08-01,WITHNELL HEALTH CENTRE,P81010,4
2020-08-01,DR N DUMPHY & PARTNERS,B86005,4
2020-08-01,RADCLIFFE-ON-TRENT. HEALTH CENTRE,C84084,4
2020-08-01,NORTH SWINDON PRACTICE,J83057,4
2020-08-01,EASTWOOD PRIMARY CARE CENTRE,C84032,4
2020-08-01,MITCHLEY AVENUE SURGERY,H83040,4
2021-02-01,MANOR SURGERY,K84044,4
2021-02-01,HASLEMERE HEALTH CENTRE,H81062,4
2021-01-01,WILLIAM HOPWOOD STREET SURGERY,P81707,4
2021-01-01,THE APPLES MEDICAL CENTRE,J81029,4
2021-03-01,LATTIMORE & VILLAGE SURGERY,E82107,4
2021-03-01,GREAT WITLEY SURGERY,M81033,4
2021-03-01,WAYSIDE MEDICAL PRACTICE,H81046,4
2021-03-01,FLEET MEDICAL CENTRE,J82110,4
2020-11-01,THE GROVE MEDICAL CENTRE,J81078,4
2020-11-01,DR IA GILKAR & PARTNERS,B83622,4
2020-10-01,CROWN STREET SURGERY,C87030,4
2020-10-01,WINGATE MEDICAL CENTRE,N83009,4
2020-10-01,SANDY HEALTH CENTRE,E81035,4
2020-10-01,DR. J BARRELL & PARTNERS,M81038,4
2020-10-01,FIRDALE MEDICAL CENTRE,N81025,4
2020-10-01,WOODHALL SPA NEW SURGERY,C83635,4
2020-10-01,HAWKLEY BROOK MEDICAL PRACTICE,P92647,4
2020-10-01,EASTFIELD MEDICAL CENTRE,B82024,4
2020-12-01,WATERS EDGE MEDICAL CENTRE,N81642,4
2020-12-01,GLASTONBURY SURGERY,L85039,4
2020-07-01,HAINAULT SURGERY,F86085,4
2020-07-01,ST. LUKE'S SURGERY,H81085,4
2020-07-01,LANE END SURGERY,A86016,4
2020-07-01,TODMORDEN GROUP PRACTICE,B84006,4
2020-07-01,WOODHOUSE MEDICAL CENTRE,C88072,4
2021-04-01,CRAG'S HEALTH CARE,C81096,4
2021-04-01,THE CIRCLE PRACTICE,E84004,4
2021-04-01,THE CAXTON SURGERY,M82022,4
2020-10-01,THE ROSEWOOD MEDICAL CENTRE,F82022,4
2020-10-01,CORNERSTONE PRACTICE,D81052,4
2020-10-01,WHITCHURCH SURGERY,J82214,4
2020-11-01,FRIARSGATE PRACTICE,J82130,4
2020-11-01,WHINFIELD MEDICAL PRACTICE,A83005,4
2020-11-01,ST JAMES' MEDICAL CENTRE,P81003,4
2021-05-01,MILLCROFT MEDICAL CENTRE,N81016,4
2021-05-01,WASHINGBOROUGH SURGERY,C83058,4
2020-07-01,BICESTER HEALTH CENTRE,K84052,4
2020-07-01,CONWAY MEDICAL CENTRE,B86103,4
2020-07-01,HIGHLANDS PRACTICE,F85035,4
2020-12-01,RASTRICK HEALTH CENTRE,B84014,4
2020-12-01,HARBOUR MEDICAL PRACTICE,Y00080,4
2021-05-01,FORGE HEALTH GROUP,C88008,4
2021-04-01,"HAMDON MEDICAL CENTRE, STOKE-SUB-HAMDON",L85026,4
2021-04-01,LANGPORT SURGERY,L85033,4
2021-03-01,WELLBROOK MEDICAL CENTRE,C81110,4
2020-09-01,PENROSE SURGERY,G85084,4
2020-09-01,AMERSHAM HEALTH CENTRE,K82004,4
2020-12-01,SKELMANTHORPE FAMILY DOCTORS,B85061,4
2020-12-01,LOWMOOR ROAD SURGERY,C84140,4
2021-05-01,WOODLEY PRACTICE,K81051,4
2021-05-01,CHEAM GP CENTRE,H85063,4
2021-05-01,THE MANOR PRACTICE,F86011,4
2021-05-01,CHAPEL STREET MEDICAL CENTRE,C81068,4
2021-02-01,CALDER VIEW SURGERY,B85004,4
2021-02-01,THE CEDARS MEDICAL CENTRE,N81008,4
2021-02-01,THE SHRUBBERY SURGERY,G82021,4
2021-02-01,KINGSWOOD SURGERY,G82016,4
2021-02-01,KINGSFIELD MEDICAL CENTRE,M85037,4
2021-01-01,THE CIRCLE PRACTICE,E84004,4
2021-01-01,WOLSELEY MEDICAL CENTRE,B81047,4
2021-01-01,NEW COLLEGIATE MEDICAL CENTRE,P84030,4
2021-01-01,ATTLEBOROUGH SURGERY,D82034,4
2020-08-01,KIRKBURTON HEALTH CENTRE,B85026,4
2020-08-01,CORNERWAYS MEDICAL CENTRE,J82150,4
2020-08-01,CAMPINGLAND SURGERY,D82057,4
2020-08-01,GROVE SURGERY,D82002,4
2020-08-01,PROSPECT MEDICAL CENTRE,A86004,4
2020-08-01,DRS RAUT AND THOUFEEQ,B81631,4
2020-08-01,QUAYSIDE MEDICAL PRACTICE,G81016,4
2020-08-01,CHAPELTHORPE,B87020,4
2021-02-01,ELTHAM MEDICAL PRACTICE,G83680,4
2021-02-01,MARLBOROUGH SURGERY,A83051,4
2021-02-01,LIQUORPOND SURGERY,C83004,4
2021-01-01,DON VALLEY HEALTHCARE,C86023,4
2021-01-01,CORNFORD HOUSE SURGERY,D81012,4
2021-03-01,TULASI MEDICAL CENTRE,F82660,4
2021-03-01,UNITY HEALTHCARE,D83012,4
2021-03-01,THE HORSLEY MEDICAL PRACTICE,H81084,4
2021-03-01,JUBILEE MEDICAL CENTRE,N82083,4
2021-03-01,STONEFIELD STREET SURGERY,P86022,4
2020-11-01,BARTON,M83065,4
2020-11-01,HOYLAKE RD MET CTR,N85046,4
2020-11-01,LADYBARN GROUP PRACTICE,P84017,4
2020-11-01,FAKENHAM MEDICAL PRACTICE,D82054,4
2020-11-01,DR SN CLAY AND PARTNERS,M85065,4
2020-10-01,BROWNHILL SURGERY,P81155,4
2020-10-01,FAR LANE MEDICAL CENTRE,C88021,4
